68a1587934b74c2aac31a790843f3b56,8.495337,e5692bd498004d32934fbaa05af2120d
0fcfdcdd99c34d2f8c849839febcbeee,8.338178,9303b9f7f4984b2dac8aeba8c8da8ef6
0414265ccf0d4dd59c98749d24924fe4,8.082321,d27cfea4da8f445fb4e3c55e53c6482c
19697467a2f64fdcaccd3a65d2a60d7d,7.970765,23066f7964874fd39639dbf2cb2766df
b50583d5d6494691a33b4cc22373d8b5,7.6720114,e02ad4f63c8444b79a7a56fb23a4e0f1
16b6598102224ec59ae691c80c17f913,7.5849648,e9f055a212cd4e5e8601228c37713f35
c75f0da05246416084af6447931742bb,7.457363,650afb6a1d054e59904a1b796552eb04
590ea703d6da42979db4f6cf3ec882f4,7.015394,1c97c72e076f40fcadb22b17e71beed1
06435a3004794b68b31f4c445a06fe71,6.9498267,f615619defc4402b82845090c238e597
55cd7fb3f7fa410b973c972dc5f4b757,6.77506,c88be17376104f999b914a91aebf7220
00b97e3bd70241758022cdd5d10450a9,6.6647134,fcc9863b07fc4bd5a01fab5b9160eafb
9aa12e538d0c4d89ab849afde0b92d65,6.603528,c88be17376104f999b914a91aebf7220
dd893f1f0cc94ae188e1501db4638010,6.586271,b4150337314e40fb9e3ebb24514504a3
6f70eedb7ac1471a9d9cc5ba1a8f274b,6.546615,4ad7e2502210436f9ca5735fdf7e50c3
8887992f6e314e5bb22217a98a5dc1d2,6.523468,46bfd7af0ed6491fa621350963d11e35
80a892b08d854ed7ba82af259da76154,6.508418,156f393f7ca046299e09d05464afa056
13bc78da1120442190653a8273c4f2af,6.3757763,19c9ac7b84df472c85ed6cf5a05fbbc6
5d880a342d1a4ff987be8c9023fe6275,6.356087,c0cb721b56f240dabf7f464e453ef72e
7409ac4ac3c944aca7a9965f2568766e,6.340248,5971501b0e8b4ef5b203c3985d7f5e88
9c3a88f966094359839f8ebc3263a6ae,6.324513,ad289d5052264f9c8bd0aaf9faace92e
d31e037b260346c3baa01f229c4aab45,6.3176765,c26f5e7dcc8149f18f3d719bba9ae717
7975ca7b6008414e8bab9d135c53eb59,6.2745657,a926df6d7fcf4b17b68dae6f41fbce66
0b887e10733b4259bd5c30a1c724ff50,6.2335634,fb695c097d5845c282f6b30c241e8cf2
1c3bb67f3f4d455b86905cf93be96fe2,6.214291,85e7ea30890b456084b8e85c299c8649
b001beeb0d384d448ff9383afc5ad45b,6.209943,c0cb721b56f240dabf7f464e453ef72e
d30d31b8272b4fd0ad8156bc69d4ddf5,6.1752768,d42996c2b67443fd9b73bba7641d4f77
b0f8d38771464874a4c57aa453d842ab,6.145247,4aa3556b2aed469584c573868193a07a
1ef6177541694b09a66cc37c32dd92d8,6.139,691acac4a54d450697afb2c2dc4fca09
24f0ffec89c94e20bd898e051adcbf79,6.0820503,d27cfea4da8f445fb4e3c55e53c6482c
05de4f46aac741bd81e6bb9133542716,6.061846,bd2f91a9415049d980e453f94327e0ce
f1f565a6c118448aaf377cc5c5ec0abe,6.046587,1d47a696eae94bd29f215a4787b27d8a
a16486024d12452a9c7a4d88c7fc5efa,6.0354986,6c74bedaa406493a99988c5b8a47b704
1139d27eff6f4adcbf602ee48c269d3a,5.9995575,0ebc441d25664c91adad96b570270f07
71938515de5a4c74929e6fa8edb97420,5.964552,c9e2e76e631c4d0a8013d90892350e06
1e3ef31d6bdc469a89c1eaf71cbead2a,5.9337106,e5692bd498004d32934fbaa05af2120d
707f6646366145df8e5402888ac28325,5.899482,779d7c2bad1940c8a861451964e1ce01
ba86837d26e64a5095e50f614cebc183,5.8890133,92d5da561f5a41bf929f3555a74cd653
e45e383a0b9844e2b5ea7eaea5eb9fea,5.883687,156f393f7ca046299e09d05464afa056
0c6306c2d9c64af7a28d5fd434ba9b19,5.8504877,6b9b2c8f0a874bb8b6691aca6bc49565
d067ca627837456bb0e6cc40a06d224f,5.830755,64f1d63a671d441d9663a783f632f794
2b50f012261b4b2ba6b92ef109d17277,5.822157,b25fe3b79f714d38b3fc53e39fd84d36
c12ab02c4bac4b91877f10f42eb704dc,5.805186,3b13d134762445cebcdbb02b484db77b
9b5cafae0dc14e9ba24b5c6db5381eae,5.7758913,23066f7964874fd39639dbf2cb2766df
2fd5284523f24eb1bae1d9e857c61d4a,5.765219,ff218cc7835d4b5ba0de22792319050a
ea055ef8a6de4cdb8761ddd4dc3bf3af,5.7649994,965598a17b624a0f9bb1cd58595458a6
e9ffeaac65414a5fb9df90c528ca02f2,5.7499657,e5692bd498004d32934fbaa05af2120d
dd86feab056c4c7daa68ee078e171302,5.739688,8db9e204b8b841df8fd94eff0888cdf7
9f893eb3a0eb4ad399f1eb64251cb4fa,5.737992,d74f6e7abeb84eedb9923dadb62f45f0
266d75addc654d52968c8c67300f73bb,5.6461177,e5692bd498004d32934fbaa05af2120d
ad251b857ef3422398c3c3aa91f9c632,5.6321735,c26f5e7dcc8149f18f3d719bba9ae717
59faf734dccd49c39c471b705bbf90a2,5.631287,cb85047b65f8468aa02744c28c075dbd
01213179f19e4a5d97590bdc85be49aa,5.6076465,1cbfb22f84454b1fb821b602e3ad11f8
fe0ece34523c4475bdaa3075a2cade4b,5.5745573,5831f5e280be4c02a09ce4588b56d7f3
775b2092579349f6877cebb751ba7f11,5.5441465,9b22c5cdbff44bdabd48dba008e6a3b2
006744853c1a4bfd9d39aea6556c7be3,5.473367,c0cb721b56f240dabf7f464e453ef72e
13c651889f50420d9c7adaeac0c211d8,5.453367,d42996c2b67443fd9b73bba7641d4f77
c81dd22a150c47b8b83d8439c0024f01,5.434473,a585d23fe43f459ba86ac15645af77ff
6fb94e9ac58f4d9694f15b78affe4f02,5.408222,34b71675a1ae442395b6eb1f3eda23df
5a7c0160ff224dc08e280c9d93a87c66,5.381811,1c97c72e076f40fcadb22b17e71beed1
3eb1fed1bfea482687c433b63ad56eda,5.3318996,efdf40eee13d409c9955e5b84e4408f6
9555747543024d518645fa84d0dbac94,5.315296,369fe18b94f54c98b554fd22b4a3b50b
366c800d775a48eeb3c735cde3a881ab,5.2976246,6b9b2c8f0a874bb8b6691aca6bc49565
e09735216b1f4e3f9fd7eb54f6aa2b1a,5.295626,b7ef0a61de0e4adf9688b2c525c9ad09
ed96d522f1d74dcb9a41c80634f5abe0,5.287316,d0a840820172465f83c8480d571e7b71
9ecd5b6acb6a4d10899c3464d4929105,5.149379,8f285540a9394706bd6ec6cda46c5058
b89108d9803648fab3137eb2d150c208,5.1189775,d27cfea4da8f445fb4e3c55e53c6482c
d2bf482573ea4097b41b6bc649bece51,5.1106424,01690d9b08164fcabd5bf0819754f71f
a476d6cbc62045dc948a30c9c18327a2,5.104784,691acac4a54d450697afb2c2dc4fca09
2582ce6fc7d14ce6bd50980959cd305c,5.0948496,cd60a0fcac24465a880af7d8f921dd68
9542d0008f7d40028d37ffe95d4e270c,5.090558,a0fe3cd34e474c3b90662ce8ef1fcac6
efd4bc5be92d4f7abb7c4bd8c19423a2,5.047521,74e7db4222ca4a20811199afafa346a7
052e254bff244d2f88c0d2566ddc13db,5.0166807,e52a528036014db0a7bd54b99a310fe8
c0e4b6d0b4ac4f978868636d7675e345,5.0099783,e456afdf95e643dd926249fec4d68753
7919001f5a3f4b7ca384f7a6ade1783e,4.9965425,7cd1db4b50dd41e6b2f3dd15fcab3b89
7e41c6ad9fe846239eb8cdf3a0a3569e,4.990489,9303b9f7f4984b2dac8aeba8c8da8ef6
ec6e7c2e584c4bd09dc91d1729c2c90a,4.987751,89597084b19c4902b073a2c6c6622456
2c689d06459b496798e7fc1e4ce8b03e,4.9762955,6c8a24653ef04f559b88e0f27c0df63a
d9956ba9a7e94d0ca7496d6df99555d8,4.970401,efdf40eee13d409c9955e5b84e4408f6
28ff28dc16ac43ad9110f26f13aa339e,4.9549007,c9628610053945f4a7998ae48cd70da3
65654ba4d0d241cea5f12740d725d0ad,4.949359,77a8b27acb0e4600bb6ff974eabc269c
f7c0f796a492492095abeb8469b68eeb,4.919182,9ff95d23c3284d31ba5e398afa520649
7bdcbc60a1354e079289b50702cced90,4.916032,5971501b0e8b4ef5b203c3985d7f5e88
fc0ddf22d761445da507bfd2d2d08d33,4.890956,efdf40eee13d409c9955e5b84e4408f6
863e6e460e12403393c97a12e6ce92f1,4.877972,d0a840820172465f83c8480d571e7b71
3cbe7ad4fbe64e83876d9c85f91a8237,4.870703,d4cd0b56b6f54e08aec8ebfdb6122c5c
a22926b3ca894e6c80de0e172a46f36a,4.848457,9170e0bb8fe44b309f83293808d871fe
c2ed9246a86b4c0f93db5a4cdfa7f06c,4.8464203,d443e0c5017d48d1b3f86bf4da959ed5
ba4278aa214b4c66a8da0220e99b2014,4.8444166,fcc9863b07fc4bd5a01fab5b9160eafb
e5b86e97430f434591a4da778f69dcf9,4.840699,855b3971c4a147cfb9a7c281fa6b915e
2ecb2538a079498991304b0864fbe039,4.8379455,e456afdf95e643dd926249fec4d68753
3bcea4af010844979851dffe0c194e96,4.831012,0ebc441d25664c91adad96b570270f07
c8edf9162b024bcbbab1b1a81987a40b,4.8156047,1cbfb22f84454b1fb821b602e3ad11f8
2af53201cad64c32bedf284dd06c1cea,4.815472,f11f1682b5924181b047d757d3e20964
6178ae89b15545f39f754e64a9283916,4.8070345,8a77dc665d8b4d95a0b1113522f7e9c3
da58e0684cc34833a768589a2ab19e46,4.802206,b8ca3b6144cd48208caae952e096e7ae
b4e255878aac412187c87d835597242f,4.7791605,983940e0b12e4186a281c36de657406e
11626770763040b882ab69e58caa67bb,4.7524233,903360099fb644b6b88c6edac88eecb2
9fa9673a6edb4e15b5f57d97a0b16037,4.747059,4aa3556b2aed469584c573868193a07a
1f2e192e12674543860d4dfb5ccbf818,4.7284865,d6fe6f8380464e21a27fd69de27f1f57
ef4b6d47c51c4527a80e52519f3c872b,4.719899,691a538d2372403fad2b919b48ff5f85
e15d2b4a689545309a64bd4d54621cbb,4.715744,89e43b092c844b5886a93091a22c894a
f505e4ddc7604ec896a2bc461f2bb86f,4.7093024,d0a840820172465f83c8480d571e7b71
e919ef1fffb2496894c9769d7ce9aacc,4.703207,8f285540a9394706bd6ec6cda46c5058
474bd4189cb5456daf7a1df79784d4aa,4.703006,e96aa0967ab94368b381354e03dc40ad
1db0071ef86044f094e7faa2720a4ca4,4.68635,d331012ecf0c40888e0ac290184f0883
5491a19984a643bca536cb015e65adbe,4.685298,92229a391d0b418f87b32c86c42a292c
e2b6403a2141451a9febd997a026ed2d,4.683095,8a77dc665d8b4d95a0b1113522f7e9c3
7771343be99843f58171d62a3f040005,4.661585,e52a528036014db0a7bd54b99a310fe8
ca6f0e18c75849428e7dbe14c1403841,4.6509748,c26f5e7dcc8149f18f3d719bba9ae717
a1a22d5f63af4418a3f33283a6013d2d,4.6484146,8f285540a9394706bd6ec6cda46c5058
a082e18320bf47fe8c3c9506d626862a,4.612571,b4150337314e40fb9e3ebb24514504a3
587c1d4811034d7d8e3ccdb4af7ddbe1,4.5987124,e25b9d9944cb4d7197efb8ffc4ff57a1
9894b55999bc4793bee78babf6df12bd,4.5967407,09fc9f38fbbb4bfaa1c979ac9cc43f0b
53487bcf5c684dd2ba470bf89947f7d2,4.5809464,5971501b0e8b4ef5b203c3985d7f5e88
e1e6878707524a03864e9b83fb89345d,4.5689034,74e7db4222ca4a20811199afafa346a7
ed60600cbe5240f29132b4cda76d4960,4.5173063,faaac88748714ce8a99413b952a1dac8
7736e2c1dbab4b4c904c42e51fd17759,4.5110908,640f3bd184b7425fb22cc7773b8b2244
7831dfb1e07e43dbac524b0df5c28053,4.499811,d443e0c5017d48d1b3f86bf4da959ed5
76313e4034d24a788d6f02923f14c045,4.4995446,d79afb377f5349a69830b2b4c7cfefcb
5df786def0874c84a4a9878f379009d0,4.492545,92d5da561f5a41bf929f3555a74cd653
7cb1eb87f58f48c88b0b1f3205d9a6e5,4.488452,d27cfea4da8f445fb4e3c55e53c6482c
69ac3d3d408a45fda23c327ed1f2678f,4.4793673,1d47a696eae94bd29f215a4787b27d8a
